farm_id,cycle_id,cumulative_stress,peak_stress,low_do_days,high_pathogen_days,management_quality,stocking_intensity,survival_rate,growth_index,harvest_health,severe_event
FARM_09,FARM_09_C064,0.14022637775198588,0.5484259805954852,6,0,0.75,0.7136363636363636,0.8092558916764712,0.9066782725972504,0.8462763964263673,0
FARM_09,FARM_09_C065,0.142882569028557,0.4688809310018246,1,1,0.75,0.7136363636363636,0.9412487869293165,0.9215154100380566,0.9337501037106377,0
FARM_09,FARM_09_C066,0.15930143298035157,0.5940299466875356,8,3,0.75,0.7136363636363636,0.7714637802878017,0.9009505844176887,0.8206687658571588,0
FARM_09,FARM_09_C067,0.14722264280358624,0.4222294143231244,4,0,0.75,0.7136363636363636,0.8072094591729584,0.9371151220559354,0.8565736110684896,0
FARM_09,FARM_09_C068,0.1459919268567426,0.5647387235584617,5,1,0.75,0.7136363636363636,0.8868390290956115,0.9210981676561362,0.899857501748611,0
FARM_09,FARM_09_C069,0.15127699305356962,0.7020755649973541,5,1,0.75,0.7136363636363636,0.8656581880812846,0.9135115506031338,0.8838424658395874,0
FARM_09,FARM_09_C070,0.13143667119082972,0.48571656083559284,2,0,0.75,0.7136363636363636,0.8650738936142706,0.940583922394946,0.8937677045509271,0
FARM_09,FARM_09_C071,0.1173696702575202,0.3604603765964956,2,0,0.75,0.7136363636363636,0.876599470919319,0.9360798448271473,0.8992020130042938,0
FARM_09,FARM_09_C072,0.12787328895717745,0.6318801708098559,2,1,0.75,0.7136363636363636,0.8358855904047179,0.9579236494204054,0.8822600528306792,0
FARM_09,FARM_09_C073,0.12417047284141383,0.40219154617874275,2,0,0.75,0.7136363636363636,0.8455158443084194,0.9794202693974793,0.8963995258422621,0
FARM_09,FARM_09_C074,0.11262169029162752,0.4559386916470463,1,0,0.75,0.7136363636363636,0.8994553730755229,0.9299501429875233,0.911043385642083,0
FARM_09,FARM_09_C075,0.11290998996309634,0.4293008217523061,0,0,0.75,0.7136363636363636,0.8403323495872943,0.9437800417736814,0.8796424726181213,0
FARM_09,FARM_09_C076,0.11516556343191517,0.4399441749727198,2,0,0.75,0.7136363636363636,0.8733104415771393,0.9514681919342739,0.9030103867128505,0
FARM_09,FARM_09_C077,0.11195473624229807,0.37844833433256675,1,0,0.75,0.7136363636363636,0.8933541289508089,0.9399135156835698,0.911046695909258,0
FARM_09,FARM_09_C078,0.11118240200457737,0.4299097488816185,2,1,0.75,0.7136363636363636,0.8858037745658299,0.9110781970176078,0.8954080550975057,0
FARM_09,FARM_09_C079,0.10590826879876299,0.36696470859217534,1,0,0.75,0.7136363636363636,0.8600544530603966,0.9768480765281277,0.9044360299781344,0
FARM_09,FARM_09_C080,0.11228404111576817,0.4622285425072403,4,0,0.75,0.7136363636363636,0.8949310644586028,1.0,0.9348572599643338,0
FARM_10,FARM_10_C001,0.13192385654963223,0.5004378745267737,3,0,0.8,0.6590909090909092,0.9099255884072925,0.9324499328343417,0.9184848392895713,0
FARM_10,FARM_10_C002,0.15055318645411997,0.5472364184382403,5,2,0.8,0.6590909090909092,0.7985977727738177,0.92950323809685,0.84834184959657,0
FARM_10,FARM_10_C003,0.14305145482891315,0.7288031623475185,8,3,0.8,0.6590909090909092,0.7754527675447687,0.9309785214998303,0.8345525540476921,0
FARM_10,FARM_10_C004,0.14639868581017185,0.3933155574142499,8,0,0.8,0.6590909090909092,0.8442638511250072,0.9520289284873428,0.8852145805226947,0
FARM_10,FARM_10_C005,0.13339296420010455,0.5115376655317151,1,0,0.8,0.6590909090909092,0.8372312045167057,0.9666815663348154,0.8864223420075874,0
FARM_10,FARM_10_C006,0.12500339110092226,0.5353777132564524,2,0,0.8,0.6590909090909092,0.8379673460704558,0.9157352876235286,0.8675191638606234,0
FARM_10,FARM_10_C007,0.11780931802127052,0.3555846619457917,0,0,0.8,0.6590909090909092,0.8766287381230364,0.9095785362471386,0.8891496614101952,0
FARM_10,FARM_10_C008,0.11840062272265026,0.5766222821521474,2,0,0.8,0.6590909090909092,0.8550923243300693,0.9531237277738003,0.8923442576386871,0
FARM_10,FARM_10_C009,0.11066327913826055,0.4790575624753836,1,0,0.8,0.6590909090909092,0.9630005386798802,0.9562181127565347,0.9604232168290089,0
FARM_10,FARM_10_C010,0.10585334099799222,0.4425750517907302,2,1,0.8,0.6590909090909092,0.8539814708472865,0.9313398206799974,0.8833776437837166,0
FARM_10,FARM_10_C011,0.10203346272499113,0.38808122724921323,1,0,0.8,0.6590909090909092,0.8777694923349567,0.9694386674591025,0.9126037788821322,0
FARM_10,FARM_10_C012,0.10148542520904984,0.432592397931158,1,0,0.8,0.6590909090909092,0.98,0.9306458452602957,0.9612454211989123,0
FARM_10,FARM_10_C013,0.10657846451903809,0.35372443001671644,0,1,0.8,0.6590909090909092,0.9301647479913513,0.9507928590282514,0.9380034301853734,0
FARM_10,FARM_10_C014,0.09431949575695087,0.42232360133278524,1,0,0.8,0.6590909090909092,0.907309549277835,0.9969141652301233,0.9413593033397046,0
FARM_10,FARM_10_C015,0.09564272982570145,0.3824027830171076,3,0,0.8,0.6590909090909092,0.9043591514036252,0.9905784149530537,0.937122471552408,0
FARM_10,FARM_10_C016,0.11373573947303252,0.4686256801980456,2,0,0.8,0.6590909090909092,0.8953720527827143,0.9834015918280665,0.9288232776199481,0
FARM_10,FARM_10_C017,0.11386626326082455,0.4197402882032434,0,0,0.8,0.6590909090909092,0.865024701508759,0.9984981606686028,0.9157446159894996,0
FARM_10,FARM_10_C018,0.11015995511868071,0.5329188112303996,2,0,0.8,0.6590909090909092,0.9040464889543857,0.9510703467126586,0.9219155549025293,0
FARM_10,FARM_10_C019,0.12065836480034121,0.4084678271807432,2,1,0.8,0.6590909090909092,0.8665865304238205,1.0,0.9172836488627687,0
FARM_10,FARM_10_C020,0.11222819019429427,0.421735498141952,3,0,0.8,0.6590909090909092,0.8400154277174172,0.975241365112018,0.8914012839273655,0
FARM_10,FARM_10_C021,0.13475789078371125,0.5740044025654797,8,0,0.8,0.6590909090909092,0.8704279124919561,0.9806473460214759,0.9123112972331735,0
FARM_10,FARM_10_C022,0.13045922365087376,0.4441235699548898,2,0,0.8,0.6590909090909092,0.8984850233054336,0.9526831445338733,0.9190803093722406,0
FARM_10,FARM_10_C023,0.1556410634811175,0.6193052967455922,8,1,0.8,0.6590909090909092,0.8476387376704767,0.9651624299468579,0.8922977407355015,0
FARM_10,FARM_10_C024,0.12914082909408717,0.47633087710500893,4,0,0.8,0.6590909090909092,0.8872115248910641,0.9238355142036437,0.9011286408298443,0
FARM_10,FARM_10_C025,0.13937858998449051,0.4639413680255313,2,0,0.8,0.6590909090909092,0.9289838490589067,0.97976712650249,0.9482814944874685,0
FARM_10,FARM_10_C026,0.12970855105296192,0.4433427228048418,1,1,0.8,0.6590909090909092,0.8592996390425327,0.9550927847314591,0.8957010344043247,0
FARM_10,FARM_10_C027,0.12119240523898964,0.39937164015098414,2,0,0.8,0.6590909090909092,0.8757383821590405,0.9541031711952065,0.9055170019927836,0
FARM_10,FARM_10_C028,0.12455795924259401,0.40040042970709616,1,0,0.8,0.6590909090909092,0.8887765829301082,0.9570474181932443,0.9147195003301,0
FARM_10,FARM_10_C029,0.1164471666194524,0.5359611588810367,2,1,0.8,0.6590909090909092,0.8614300538046188,0.9119758937403485,0.880637472980196,0
FARM_10,FARM_10_C030,0.12652236046701215,0.5413230368581801,1,1,0.8,0.6590909090909092,0.8853289452942136,0.9713911106450236,0.9180325681275214,0
FARM_10,FARM_10_C031,0.11681208232049606,0.437036386964776,1,0,0.8,0.6590909090909092,0.8825580137405143,0.9686415639730217,0.9152697628288672,0
FARM_10,FARM_10_C032,0.10155750606728696,0.3697001025171174,0,0,0.8,0.6590909090909092,0.8950201736636096,0.9483181650054644,0.9152734103735145,0
FARM_10,FARM_10_C033,0.09722027006503127,0.41163446166696727,0,1,0.8,0.6590909090909092,0.9229465447525963,0.9785244272846,0.9440661401147578,0
FARM_10,FARM_10_C034,0.09928459099639472,0.4755666535021349,1,1,0.8,0.6590909090909092,0.8917465669391121,0.9559071297537505,0.9161275808086747,0
FARM_10,FARM_10_C035,0.09370915580729615,0.34911773771211563,1,0,0.8,0.6590909090909092,0.9244417180881244,0.947196728270647,0.933088621957483,0
FARM_10,FARM_10_C036,0.09989350256061498,0.36769069544152444,1,0,0.8,0.6590909090909092,0.9346624584405037,0.9269402306537705,0.9317280118815452,0
FARM_10,FARM_10_C037,0.11373970754565223,0.649651411686311,2,1,0.8,0.6590909090909092,0.823256330594909,0.9544538796606319,0.8731113992398837,0
FARM_10,FARM_10_C038,0.10063014271122449,0.5118490618444259,2,0,0.8,0.6590909090909092,0.9434448279827169,0.9514712339236723,0.94649486224028,0
FARM_10,FARM_10_C039,0.11210654125913008,0.5418682033112749,2,0,0.8,0.6590909090909092,0.9234805074337382,0.9770125453276268,0.9438226818334159,0
FARM_10,FARM_10_C040,0.13254820235381512,0.5604637137355966,6,0,0.8,0.6590909090909092,0.8533275977805435,0.9246847257993017,0.8804433064276715,0
FARM_10,FARM_10_C041,0.12697231474660012,0.4609949814754133,5,0,0.8,0.6590909090909092,0.91318050186745,0.9853560089381029,0.9406071945542982,0
FARM_10,FARM_10_C042,0.1319023573472742,0.5072664779635983,8,1,0.8,0.6590909090909092,0.9106769155226998,0.9806596288039355,0.9372703465695693,0
FARM_10,FARM_10_C043,0.14395680411628703,0.5698815983437697,9,0,0.8,0.6590909090909092,0.8993173758358279,0.9278209192124379,0.9101487223189397,0
FARM_10,FARM_10_C044,0.13551235396703676,0.5124161436832512,1,0,0.8,0.6590909090909092,0.9160425845352622,0.975180111384133,0.9385148447378331,0
FARM_10,FARM_10_C045,0.1328008546222424,0.4449550304939056,2,0,0.8,0.6590909090909092,0.8390694504974364,0.8924423893343838,0.8593511672554764,0
FARM_10,FARM_10_C046,0.14652080941409767,0.5644725634271797,5,1,0.8,0.6590909090909092,0.9011234579093773,0.9523264923390911,0.9205806109926686,0
FARM_10,FARM_10_C047,0.14169212484979796,0.5208148745165759,6,1,0.8,0.6590909090909092,0.8707738511725496,0.9106664151683006,0.885933025490935,0
FARM_10,FARM_10_C048,0.13361224987072537,0.4159530973028255,4,0,0.8,0.6590909090909092,0.8446075410399577,0.9599898453083,0.8884528166619278,0
FARM_10,FARM_10_C049,0.12905778983722696,0.3542650548814726,0,0,0.8,0.6590909090909092,0.9102214647572545,0.9261866238968123,0.9162882252302864,0
FARM_10,FARM_10_C050,0.12946014959857685,0.4990488033911371,2,0,0.8,0.6590909090909092,0.8379621748916802,0.9896071341548918,0.8955872594117006,0
FARM_10,FARM_10_C051,0.11946143577195643,0.38942515180967907,2,0,0.8,0.6590909090909092,0.8893975625532523,0.9142993216436298,0.8988602310075958,0
FARM_10,FARM_10_C052,0.10852044302675241,0.3290140244396798,1,0,0.8,0.6590909090909092,0.9472807323570397,0.9401380110087442,0.9445664982446874,0
FARM_10,FARM_10_C053,0.10571035316256214,0.557882268728718,3,0,0.8,0.6590909090909092,0.8693337987335773,0.9963570480756783,0.9176026334835756,0
FARM_10,FARM_10_C054,0.09897620924388491,0.30776955339860895,1,0,0.8,0.6590909090909092,0.9210359963906734,0.9648878693222579,0.9376997081046754,0
FARM_10,FARM_10_C055,0.1018984453087779,0.47432456918256116,0,0,0.8,0.6590909090909092,0.8803484881184124,0.9784792211554724,0.9176381666724951,0
FARM_10,FARM_10_C056,0.09662066097698356,0.2870273311289818,0,0,0.8,0.6590909090909092,0.9379534204511346,0.9548751680252007,0.9443836845292797,0
FARM_10,FARM_10_C057,0.10087124009908208,0.511639201962852,1,1,0.8,0.6590909090909092,0.9113560197291026,0.9354914034232072,0.9205274655328624,0
FARM_10,FARM_10_C058,0.0943934877381759,0.3844437176976936,1,0,0.8,0.6590909090909092,0.9337490840650663,0.9753538244861983,0.9495588854250965,0
FARM_10,FARM_10_C059,0.10030744794476391,0.43761425764444917,3,0,0.8,0.6590909090909092,0.8837835881272146,0.9778467593441904,0.9195275931896654,0
FARM_10,FARM_10_C060,0.11363281026482629,0.5545282120279711,2,0,0.8,0.6590909090909092,0.8988884967854481,0.992575773613232,0.934489661980006,0
FARM_10,FARM_10_C061,0.11109816107600828,0.3345470719599675,1,0,0.8,0.6590909090909092,0.8716484204666616,0.981817002273045,0.9135124815530873,0
FARM_10,FARM_10_C062,0.1182674475274212,0.4250915060636412,1,0,0.8,0.6590909090909092,0.8858159855635864,0.9323593692202747,0.903502471353128,0
FARM_10,FARM_10_C063,0.13559679291137314,0.5237382309182144,3,0,0.8,0.6590909090909092,0.8791409477470723,0.9090678149185395,0.8905131572722298,0
FARM_10,FARM_10_C064,0.11226300121366574,0.35567293768491004,1,0,0.8,0.6590909090909092,0.951018095446154,0.9651905991728797,0.9564036468623097,0
FARM_10,FARM_10_C065,0.1411442119252969,0.47821245016297975,5,1,0.8,0.6590909090909092,0.9205619993272276,0.9642283192366184,0.9371552008927961,0
FARM_10,FARM_10_C066,0.1283644871608867,0.4833915735593346,3,0,0.8,0.6590909090909092,0.9192035700642116,0.9315360654095343,0.9238899182954342,0
FARM_10,FARM_10_C067,0.15836561022312926,0.5739368121268137,5,2,0.8,0.6590909090909092,0.8560572651109823,0.9547553215529636,0.8935625265589352,0
FARM_10,FARM_10_C068,0.13477178429309258,0.46450503351107264,2,1,0.8,0.6590909090909092,0.9261050756844886,0.975297783315296,0.9447983045841954,0
FARM_10,FARM_10_C069,0.13770796039817756,0.6695680166743456,2,1,0.8,0.6590909090909092,0.8533176806257188,0.9370398837982911,0.8851321178312962,0
FARM_10,FARM_10_C070,0.12490970990906414,0.4283300986715635,3,0,0.8,0.6590909090909092,0.8813357245778803,0.9400013749590623,0.9036286717227294,0
FARM_10,FARM_10_C071,0.11338561375920322,0.3780546588781139,1,0,0.8,0.6590909090909092,0.8959496391270138,0.9534225025133771,0.9177893272138318,0
FARM_10,FARM_10_C072,0.11295134168075445,0.35520278926391846,0,0,0.8,0.6590909090909092,0.8779311025963719,0.9795741084481273,0.9165554448200389,0
FARM_10,FARM_10_C073,0.10803412223972515,0.4860760919277082,0,1,0.8,0.6590909090909092,0.8690645191657389,0.957504508612107,0.9026717151553588,0
FARM_10,FARM_10_C074,0.10702522321800642,0.41171381671604945,1,0,0.8,0.6590909090909092,0.9449147585994832,0.9358502759951527,0.9414702552098375,0
FARM_10,FARM_10_C075,0.09910093470985097,0.43810554338369223,1,0,0.8,0.6590909090909092,0.9051440141566517,0.971568611270364,0.9303853610598624,0
FARM_10,FARM_10_C076,0.09796800522448186,0.35136301611824355,1,0,0.8,0.6590909090909092,0.9464648759717285,0.9696791895361563,0.955286315126211,0
FARM_10,FARM_10_C077,0.10425039611160357,0.45210138791325827,1,0,0.8,0.6590909090909092,0.8792464359094992,0.9434697603994737,0.9036512992156895,0
FARM_10,FARM_10_C078,0.10172486990879194,0.3956670558629162,0,0,0.8,0.6590909090909092,0.8996532103100161,0.9317901148925974,0.9118652340513971,0
FARM_10,FARM_10_C079,0.105815299268258,0.4529943881346632,0,0,0.8,0.6590909090909092,0.8829463633153546,0.9579223202757461,0.9114372269603033,0
FARM_10,FARM_10_C080,0.10323157820299578,0.43569871228040286,1,0,0.8,0.6590909090909092,0.9003976625423421,0.9639600467159746,0.9245513685283224,0
FARM_11,FARM_11_C001,0.12363063586180269,0.4159445083913362,2,0,0.85,0.6045454545454546,0.8470755795496429,0.9241259584243686,0.8763547235220386,0
FARM_11,FARM_11_C002,0.12602071075693042,0.369640613368748,1,1,0.85,0.6045454545454546,0.8810239161964177,0.954344468679507,0.9088857261399916,0
FARM_11,FARM_11_C003,0.12043970995826424,0.36728183317224394,2,0,0.85,0.6045454545454546,0.9029109243445668,0.9666490264633336,0.9271314031496982,0
FARM_11,FARM_11_C004,0.12647235221303788,0.519535580079211,2,1,0.85,0.6045454545454546,0.8468948873769051,0.9234244668291809,0.8759761275687699,0
FARM_11,FARM_11_C005,0.12807509860601826,0.4166550913292465,5,0,0.85,0.6045454545454546,0.8247754599997548,0.933307237736003,0.8660175355395291,0
FARM_11,FARM_11_C006,0.12253243369653738,0.3662032509006976,2,1,0.85,0.6045454545454546,0.8948835789585734,0.9819577893504867,0.9279717789075005,0
FARM_11,FARM_11_C007,0.11882351818521651,0.41549505353001426,1,0,0.85,0.6045454545454546,0.8813386259238634,0.9599794962391536,0.9112221566436737,0
FARM_11,FARM_11_C008,0.10037303071683355,0.3316518390091126,0,0,0.85,0.6045454545454546,0.9404211863583986,0.9617182599440971,0.9485140743209639,0
FARM_11,FARM_11_C009,0.10425336342751858,0.45477105228785863,0,1,0.85,0.6045454545454546,0.8848572014240675,0.9956909990620362,0.9269740445264956,0
FARM_11,FARM_11_C010,0.09099154328456018,0.30143107311645057,0,0,0.85,0.6045454545454546,0.98,0.9665073492034605,0.9748727926973151,0
FARM_11,FARM_11_C011,0.08881231429377305,0.49771323613974594,1,0,0.85,0.6045454545454546,0.8274261753308424,0.9369904738145662,0.8690606087546575,0
FARM_11,FARM_11_C012,0.08569852102586545,0.4796784487767427,1,1,0.85,0.6045454545454546,0.8827049122654533,0.9625572226561792,0.913048790213929,0
FARM_11,FARM_11_C013,0.08170347508589071,0.5798856283606976,2,1,0.85,0.6045454545454546,0.9394544217886115,1.0,0.9624617415089392,0
FARM_11,FARM_11_C014,0.09149744866642877,0.5559386009492585,1,0,0.85,0.6045454545454546,0.9401150657835412,0.9129865368031962,0.92980622477101,0
FARM_11,FARM_11_C015,0.08128834704329117,0.3040581514821402,0,0,0.85,0.6045454545454546,0.8884453112211907,0.9554099148895772,0.9138918606151776,0
FARM_11,FARM_11_C016,0.10381037364363259,0.49270776123166515,4,0,0.85,0.6045454545454546,0.8313819275283811,0.9688361538741712,0.8836145335397814,0
FARM_11,FARM_11_C017,0.09496007570341253,0.402412165907135,2,1,0.85,0.6045454545454546,0.8771813611693114,0.970107734681392,0.9124933831039022,0
FARM_11,FARM_11_C018,0.10032142803359062,0.45927404230177465,1,1,0.85,0.6045454545454546,0.8886084960243967,0.9653261006103898,0.9177611857670741,0
FARM_11,FARM_11_C019,0.11403705061148343,0.37820374397391504,3,0,0.85,0.6045454545454546,0.8584288443539245,0.9515864013449767,0.8938287160105244,0
FARM_11,FARM_11_C020,0.10636905446784617,0.5039547359438713,3,0,0.85,0.6045454545454546,0.8623145425927318,0.96624158743857,0.9018068196341502,0
FARM_11,FARM_11_C021,0.11397689878678013,0.43172149207060295,2,0,0.85,0.6045454545454546,0.8903166971672457,0.9592793291402046,0.9165224973169701,0
FARM_11,FARM_11_C022,0.12420079174806184,0.43337465772716255,2,0,0.85,0.6045454545454546,0.9073248502449414,0.9666200961911267,0.9298570437044917,0
FARM_11,FARM_11_C023,0.11519357027680271,0.4367987361878349,2,0,0.85,0.6045454545454546,0.8722568347748924,0.9708868840788659,0.9097362535104023,0
FARM_11,FARM_11_C024,0.12258681689190316,0.4556829632660048,0,0,0.85,0.6045454545454546,0.86266611839651,0.9238355572494952,0.8859105051606443,0
FARM_11,FARM_11_C025,0.1285900891405454,0.4469781911779399,4,1,0.85,0.6045454545454546,0.9165550867960642,1.0,0.9482641538135598,0
FARM_11,FARM_11_C026,0.13291964112589494,0.44184340826387075,6,0,0.85,0.6045454545454546,0.9300162077088692,0.9700507041863194,0.9452293163703003,0
FARM_11,FARM_11_C027,0.12422884598102166,0.35150434416821663,1,0,0.85,0.6045454545454546,0.8785515704291273,0.9225339326987008,0.8952648680915654,0
FARM_11,FARM_11_C028,0.12229812999875925,0.39622732044069603,4,0,0.85,0.6045454545454546,0.8764631371512063,0.9298259333356925,0.896740999701311,0
FARM_11,FARM_11_C029,0.1033560606084662,0.41042427286909333,1,0,0.85,0.6045454545454546,0.8369879014638779,0.9587845339651401,0.8832706218143576,0
FARM_11,FARM_11_C030,0.1107973953811043,0.447587356579755,0,0,0.85,0.6045454545454546,0.9075288316454699,0.9290905601882808,0.9157222884917381,0
FARM_11,FARM_11_C031,0.1007161563237399,0.440282948745453,0,0,0.85,0.6045454545454546,0.9170971717959906,0.9665890666104687,0.9359040918254923,0
FARM_11,FARM_11_C032,0.08883210944175376,0.29059628639205737,0,0,0.85,0.6045454545454546,0.9443252103302163,0.9863827006195317,0.9603070566401561,0
FARM_11,FARM_11_C033,0.08326482235546966,0.2834726313042789,0,0,0.85,0.6045454545454546,0.98,0.9912941488421095,0.9842917765600017,0
FARM_11,FARM_11_C034,0.09589966136554554,0.617514539800872,1,1,0.85,0.6045454545454546,0.8736162000320035,0.9849938768111829,0.9159397172080916,0
FARM_11,FARM_11_C035,0.08224927900526045,0.263367069415933,0,0,0.85,0.6045454545454546,0.9454131293767482,1.0,0.9661561402135839,0
FARM_11,FARM_11_C036,0.09484763716654944,0.5049770842373215,0,2,0.85,0.6045454545454546,0.904258918256238,0.9249749683097974,0.9121310172765906,0
FARM_11,FARM_11_C037,0.10261728862024046,0.4893494297409978,3,0,0.85,0.6045454545454546,0.8695645626058595,0.9876544318206341,0.9144387129074738,0
FARM_11,FARM_11_C038,0.11904018001459714,0.5799407644331325,1,0,0.85,0.6045454545454546,0.9392459400934431,0.9592507534318527,0.9468477691620387,0
FARM_11,FARM_11_C039,0.09481984395863102,0.3640144942306962,1,0,0.85,0.6045454545454546,0.9152764303604646,0.9113773141205304,0.9137947661892896,0
FARM_11,FARM_11_C040,0.10623744961845531,0.5009375402228415,4,0,0.85,0.6045454545454546,0.9017642780005856,0.9596497941230205,0.9237607741271108,0
FARM_11,FARM_11_C041,0.12189640661621388,0.6449358559537512,1,2,0.85,0.6045454545454546,0.8338445882764559,0.9353638662437712,0.8724219139040357,0
FARM_11,FARM_11_C042,0.10302893707231336,0.40923844950284133,2,0,0.85,0.6045454545454546,0.9217240780580278,0.9624685498022104,0.9372069773208171,0
FARM_11,FARM_11_C043,0.1250316087328361,0.45660105260397305,2,0,0.85,0.6045454545454546,0.8661951689664974,0.9736063352198943,0.9070114121427881,0
FARM_11,FARM_11_C044,0.12985687855835665,0.5167204846874359,1,0,0.85,0.6045454545454546,0.8720069023251273,0.933176495822969,0.8952513478543072,0
FARM_11,FARM_11_C045,0.12379621253139914,0.6056064993274002,3,0,0.85,0.6045454545454546,0.8624581071063062,0.9612743063449464,0.9000082628169894,0
FARM_11,FARM_11_C046,0.136776548366163,0.5146984891544567,4,0,0.85,0.6045454545454546,0.8159584650389614,0.9533202499298269,0.8681559432974904,0
FARM_11,FARM_11_C047,0.12233326920947962,0.3993295125449327,1,2,0.85,0.6045454545454546,0.8841453029168174,0.9423556226138735,0.9062652244016987,0
FARM_11,FARM_11_C048,0.11664361959794506,0.4321957238098043,1,0,0.85,0.6045454545454546,0.9387016138987871,0.9731323039793625,0.9517852761294059,0
FARM_11,FARM_11_C049,0.11403130417878311,0.4312928734327448,2,0,0.85,0.6045454545454546,0.8585053213317724,0.9328918187847344,0.8867721903638979,0
FARM_11,FARM_11_C050,0.11781103113486661,0.4987619274001853,2,1,0.85,0.6045454545454546,0.8386974799643516,0.9794551642354182,0.892185399987357,0
FARM_11,FARM_11_C051,0.09572668661879896,0.2947953792111357,0,0,0.85,0.6045454545454546,0.9637724795176555,0.9757876212743708,0.9683382333852073,0
FARM_11,FARM_11_C052,0.11354026929834536,0.3859600529366959,1,1,0.85,0.6045454545454546,0.909915239387989,0.9833880010792259,0.937834888830659,0
FARM_11,FARM_11_C053,0.091909400170938,0.4352099500323222,1,0,0.85,0.6045454545454546,0.8243015570527839,0.9680369408463027,0.8789210028943211,0
FARM_11,FARM_11_C054,0.08898130313224978,0.27178100617373113,0,0,0.85,0.6045454545454546,0.9118775272171546,1.0,0.9453640668746359,0
FARM_11,FARM_11_C055,0.09405421342875943,0.4497406597578298,1,1,0.85,0.6045454545454546,0.8616905730230815,0.9829555948581464,0.9077712813204062,0
FARM_11,FARM_11_C056,0.09990613805092605,0.5091244013997978,2,0,0.85,0.6045454545454546,0.858811079138235,0.9404263643808473,0.8898248875304278,0
FARM_11,FARM_11_C057,0.0865574883410685,0.303081589578821,0,0,0.85,0.6045454545454546,0.9706823225192929,0.9553840059073537,0.9648689622067561,0
FARM_11,FARM_11_C058,0.09306510256368644,0.3606943159786478,1,2,0.85,0.6045454545454546,0.9423794362400253,0.958003419794883,0.9483165499908712,0
FARM_11,FARM_11_C059,0.09464289152606414,0.36222367675421974,0,0,0.85,0.6045454545454546,0.9061276202713187,0.9304432019606008,0.9153675413132458,0
FARM_11,FARM_11_C060,0.09681341291759701,0.3187865486055683,0,0,0.85,0.6045454545454546,0.9010161455403013,0.9595812484193235,0.9232708846343297,0
FARM_11,FARM_11_C061,0.11205112005821413,0.35552038173378503,3,0,0.85,0.6045454545454546,0.9291154205144188,0.9418637804284359,0.9339597972817453,0
FARM_11,FARM_11_C062,0.11445532603475378,0.5436159422148066,2,0,0.85,0.6045454545454546,0.8916028412194418,0.9800143627290657,0.9251992193930989,0
FARM_11,FARM_11_C063,0.12413879552348811,0.43885797123350234,8,0,0.85,0.6045454545454546,0.9437773168975885,0.9193950226865756,0.9345120450974036,0
FARM_11,FARM_11_C064,0.1240644534241899,0.4351870743959545,3,0,0.85,0.6045454545454546,0.9085200195697725,0.9999019023731521,0.9432451350350568,0
FARM_11,FARM_11_C065,0.13306975919816258,0.5406058502063209,4,0,0.85,0.6045454545454546,0.861135905893448,0.8715870681070542,0.8651073475346184,0
FARM_11,FARM_11_C066,0.11511683684384859,0.399780526741875,4,0,0.85,0.6045454545454546,0.9380696674734506,0.9646167143508627,0.9481575452868671,0
FARM_11,FARM_11_C067,0.1281566273353248,0.47447583801408755,4,0,0.85,0.6045454545454546,0.8866636944584213,0.96390891242762,0.9160168772867168,0
FARM_11,FARM_11_C068,0.12852554307961953,0.5037329846106976,2,0,0.85,0.6045454545454546,0.8662837533987762,0.923420096485411,0.8879955637716974,0
FARM_11,FARM_11_C069,0.1264387132014077,0.47232889190459343,1,0,0.85,0.6045454545454546,0.828657169707817,0.9703383382280812,0.8824960137455173,0
FARM_11,FARM_11_C070,0.11183167808332041,0.5392749072878189,2,0,0.85,0.6045454545454546,0.8131264287985273,0.9982863538253065,0.8834872003087033,0
FARM_11,FARM_11_C071,0.10745331020871231,0.37409253326787345,0,0,0.85,0.6045454545454546,0.9289697895543733,0.9490335610109412,0.9365940227078691,0
FARM_11,FARM_11_C072,0.1116563095300787,0.4010068516314038,2,0,0.85,0.6045454545454546,0.8974384082369915,0.9459295488386845,0.9158650416656349,0
FARM_11,FARM_11_C073,0.09615008937469693,0.3278192231819216,1,0,0.85,0.6045454545454546,0.9662433399015575,0.9343211406837918,0.9541129041988066,0
FARM_11,FARM_11_C074,0.09947792183116021,0.3438706233796996,0,0,0.85,0.6045454545454546,0.9108943385397564,0.9577193254162377,0.9286878335528193,0
FARM_11,FARM_11_C075,0.09539452124202553,0.32548940521817765,1,0,0.85,0.6045454545454546,0.894240138558188,0.9263767153305755,0.9064520377316952,0
FARM_11,FARM_11_C076,0.09379433670454727,0.3000076468781111,0,0,0.85,0.6045454545454546,0.8501505782015227,0.9790639435960057,0.8991376570514262,0
FARM_11,FARM_11_C077,0.10191126201870862,0.45669981499540413,1,0,0.85,0.6045454545454546,0.8978666689863078,0.919688922172379,0.9061591251970149,0
FARM_11,FARM_11_C078,0.09460278025511505,0.44279795297515484,1,0,0.85,0.6045454545454546,0.8893221516194754,0.9546503201115467,0.9141468556464625,0
FARM_11,FARM_11_C079,0.09267538988802951,0.43002357230439797,0,0,0.85,0.6045454545454546,0.9003395771345479,0.9903152637251802,0.9345303380389882,0
FARM_11,FARM_11_C080,0.09621012402535495,0.38106308090586993,2,0,0.85,0.6045454545454546,0.9210263377539797,0.9517506880656881,0.9327015908724289,0
